id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
N2154,4189.382,4472.788,4363.554,4031.698,3936.926,4295.16,4037.24560546875,4029.17333984375,4235.4296875,3954.1298828125,4144.68994140625,4105.431640625,4254.865234375,4367.64501953125,4659.19873046875,4440.37548828125,4493.10400390625,4502.19482421875
N2155,3518.9512,3603.9944,4082.2844,4118.675,3649.4314,3334.4487,3573.1201171875,3804.240234375,4493.62109375,4225.8828125,4055.609375,4011.89208984375,3444.177001953125,3700.61767578125,3850.400634765625,4032.06298828125,3705.12060546875,3439.957763671875
N2156,5448.334,5549.041,5855.589,6068.8076,5447.074,5077.062,5125.59130859375,5171.828125,6311.1513671875,6009.103515625,6081.390625,6310.7294921875,5525.201171875,5375.51953125,5499.67822265625,6094.568359375,5554.5673828125,5061.81201171875
N2157,7719.8545,7668.5137,7607.744,7531.2065,7455.524,7534.6743,7592.38916015625,7782.85986328125,7816.1630859375,7779.6376953125,7547.2451171875,7660.77783203125,7939.41064453125,7594.6826171875,7604.2177734375,7602.30859375,7547.8505859375,7490.72021484375
N2158,4728.2344,4767.3125,5169.759,4762.2373,4998.109,5199.836,4782.65771484375,5352.5927734375,5304.55517578125,4691.619140625,4572.529296875,4322.45361328125,4593.3525390625,4730.63916015625,4760.79736328125,4832.5498046875,4840.85791015625,4906.96240234375
N2159,3962.3242,4072.2375,4410.282,4144.065,4268.9165,4527.229,4107.2568359375,4299.111328125,4407.6064453125,3814.92333984375,3772.569580078125,3612.978515625,3902.316162109375,4084.681396484375,4101.84716796875,4115.4462890625,4113.06494140625,4220.8974609375
N2160,6914.919,6798.941,7175.434,6997.086,6500.6685,6824.1772,6637.92431640625,6631.38427734375,6993.853515625,6976.24169921875,6832.0166015625,6668.34765625,6895.02099609375,6828.49658203125,6929.45263671875,6914.28466796875,6380.5673828125,6439.830078125
N2161,6606.825,6651.2793,6752.527,6418.306,6722.552,6663.2676,6285.37158203125,6743.36279296875,6377.67431640625,6656.2587890625,6451.78515625,6591.587890625,6615.98486328125,6457.43701171875,6623.9658203125,6399.07177734375,6697.87890625,6455.0439453125
N2162,6906.7207,6439.694,7081.69,6064.962,5698.098,6355.3574,5810.38134765625,6304.20703125,6355.7783203125,6293.17529296875,6187.58837890625,6587.83251953125,6695.361328125,6347.5146484375,6297.720703125,5600.81982421875,5281.02392578125,6158.0703125
N2163,5702.7915,5332.397,5592.27,4860.176,4653.1304,5242.264,5040.1513671875,5517.37548828125,5584.77294921875,5686.21337890625,5556.216796875,5681.29052734375,5878.41259765625,5654.28076171875,5785.3095703125,5047.38525390625,4888.3740234375,5503.501953125
N2164,7204.3276,6737.7773,6808.7354,6159.9575,6097.7583,6292.262,6324.8896484375,6905.11279296875,7295.82470703125,7317.73388671875,6905.08251953125,7586.20947265625,7573.08203125,7510.08935546875,7276.197265625,6441.89208984375,6616.13330078125,6968.53515625
N2165,3226.5225,3541.3733,4052.8035,4203.8057,3988.8003,3591.9294,4049.868408203125,3829.33544921875,4505.8203125,4244.0361328125,4495.67041015625,4504.41064453125,3173.295166015625,3775.174560546875,3887.744384765625,4025.68115234375,3952.787841796875,3518.689208984375
N2166,4304.1855,4293.9883,4098.1733,4144.8745,4344.6807,4333.413,4419.27490234375,4351.58544921875,4629.5615234375,4541.05419921875,4662.47216796875,4685.2724609375,4362.62939453125,4504.65966796875,4440.76220703125,4160.18017578125,4158.216796875,4327.3603515625
N2167,7244.453,7458.045,7208.889,7081.9014,7410.826,7148.776,7444.1103515625,7120.06396484375,6889.046875,7280.91796875,7051.6552734375,7381.9716796875,6994.2001953125,7155.857421875,7375.77587890625,6829.3564453125,6942.67919921875,6984.42041015625
N2168,6363.5234,6322.5303,6573.2524,6552.093,6987.3745,6770.9053,7195.85888671875,7005.455078125,6127.9033203125,6853.171875,6769.50537109375,6869.416015625,6373.37890625,6211.2060546875,6477.83740234375,6464.23583984375,7145.0166015625,6851.8828125
N2169,4525.709,4451.382,4247.591,4581.301,4799.205,5046.1777,5102.41650390625,4866.43408203125,4126.404296875,4716.501953125,4681.525390625,4518.1806640625,4651.2978515625,4454.45849609375,4741.08935546875,4455.07470703125,4937.126953125,4645.1923828125
N2170,3431.2583,3640.48,3440.4204,3802.6267,3158.4204,2988.1565,3973.794677734375,3498.215576171875,3222.455322265625,3143.8095703125,3225.067138671875,2888.349365234375,3367.420654296875,3388.640869140625,3254.5712890625,3213.153564453125,2863.478271484375,3248.25244140625
N2171,7166.8867,7107.702,7352.113,7587.114,7414.215,7122.0654,7042.798828125,7009.59716796875,6878.732421875,6790.515625,7054.28173828125,6754.98681640625,7096.359375,7013.880859375,7113.212890625,7466.2353515625,7110.31396484375,7269.6904296875
N2172,4983.705,5070.8794,5363.978,5467.245,5198.769,5150.532,5399.24951171875,5390.08056640625,5527.640625,5187.259765625,5061.8017578125,5168.53564453125,5190.07080078125,5487.5537109375,5345.93212890625,5401.302734375,5469.724609375,5126.3740234375
N2173,3246.3164,3269.5679,3289.0308,3155.2249,3288.4329,3143.1729,3041.781982421875,3009.424560546875,3001.48193359375,3344.986328125,2988.722412109375,3009.360595703125,2904.718994140625,2953.635498046875,2841.614990234375,2801.024658203125,2864.648193359375,2690.79833984375
N2174,1415.6445,1312.8611,1252.5673,1435.0929,1423.4163,1166.5322,1562.96923828125,1568.7952880859375,1559.472900390625,1778.165283203125,1645.4757080078125,1846.4595947265625,1879.4493408203125,1730.769287109375,1916.5224609375,1663.8094482421875,1631.42578125,1711.3077392578125
N2175,6124.2656,6114.457,6045.2993,5547.013,5327.87,6585.8086,5886.5419921875,6174.29052734375,5794.572265625,6168.28759765625,5797.8134765625,4667.3974609375,5778.64599609375,5640.2919921875,6170.568359375,5551.28662109375,6493.28955078125,6684.99658203125
N2176,2292.5918,2349.872,2085.666,2886.2654,2431.1653,2533.74,2652.134765625,2774.008056640625,2548.99072265625,2141.533203125,1628.1571044921875,1795.095458984375,2313.7041015625,1708.0155029296875,2164.72802734375,2141.090576171875,2520.97900390625,2226.380126953125
N2177,2376.0742,2815.7983,2408.0361,2998.4001,2732.427,2116.1677,2568.29296875,2435.359375,2666.4521484375,2540.027099609375,2438.246826171875,2587.966064453125,2419.751953125,2802.769775390625,2778.970947265625,2691.096435546875,3038.79052734375,2362.869873046875
N2178,3040.7246,2979.2764,2729.604,2854.1528,3207.7588,3265.166,3733.622802734375,3397.17041015625,3294.1376953125,2733.974609375,3295.0625,3173.910888671875,2952.63427734375,3193.883056640625,2665.063232421875,3355.973876953125,2778.147705078125,2498.8095703125
N2179,3902.9707,3886.787,3839.1047,3559.708,3809.5222,4102.057,4023.56298828125,4040.703369140625,3903.502685546875,3727.275390625,3957.588134765625,3796.828857421875,3885.1796875,3896.581298828125,3775.407470703125,4212.8154296875,3905.66259765625,3641.284912109375
N2180,3463.9258,3262.5605,3253.2644,3339.4092,3159.6838,3236.8076,3449.881591796875,3125.2587890625,3015.56005859375,3192.7333984375,2971.29638671875,3348.785888671875,3411.096923828125,3312.275146484375,3363.452392578125,3173.476318359375,3249.84716796875,3218.68017578125
N2181,6110.5747,5909.8745,5897.626,5920.374,6027.861,6008.449,5935.02099609375,5920.40576171875,6149.845703125,5967.478515625,6013.69921875,6165.03662109375,6151.701171875,6043.5673828125,5986.26171875,5903.9228515625,5835.15234375,6114.8505859375
N2182,9991.079,9981.855,9953.973,9995.848,9984.014,9988.212,10015.0732421875,9985.2646484375,10007.763671875,9977.9521484375,10009.9248046875,9986.306640625,9976.4609375,9979.390625,10012.458984375,9987.640625,10011.060546875,9980.6337890625
N2183,4625.003,4900.917,4386.9033,4072.4858,4578.512,4439.4077,4910.70849609375,4563.15966796875,4377.81396484375,4712.0263671875,4245.861328125,4563.31005859375,4804.49658203125,4677.4326171875,4258.78759765625,4263.66357421875,4531.92333984375,4433.11376953125
N2184,4839.6445,5565.6157,4836.3833,4846.501,5092.0864,5020.454,5667.9970703125,5134.40283203125,5196.30419921875,5276.34765625,4850.22119140625,4896.73291015625,4925.435546875,4999.29296875,4657.53125,4419.84716796875,4985.11279296875,4792.85693359375
N2185,2707.6934,2420.7637,2093.0337,1821.6381,2213.6133,2871.1787,3500.36865234375,2749.252685546875,2717.97314453125,2355.5439453125,2305.5654296875,2001.517578125,2390.19287109375,2755.24951171875,2068.087646484375,3154.890625,3120.986328125,2883.928466796875
N2186,1401.6318,1202.4913,952.03394,645.6509,992.2857,1370.2346,1626.9368896484375,1175.5758056640625,1047.7884521484375,1063.3411865234375,937.7404174804688,968.3538818359375,866.9579467773438,1282.81591796875,1070.994140625,1484.39111328125,1563.8585205078125,1224.074951171875
N2187,1788.647,1639.8245,1987.4236,1857.724,1284.2692,1398.1438,1663.2122802734375,1553.573486328125,1603.4600830078125,1628.4354248046875,1673.57373046875,1528.242431640625,2073.25732421875,1781.145751953125,2484.734375,2533.497314453125,1354.828369140625,1937.0216064453125
N2188,2712.246,2735.474,3187.65,2988.3289,2223.8784,2406.1763,2742.826416015625,2784.38671875,2903.7158203125,2766.597900390625,2618.976318359375,2383.652099609375,3165.54638671875,2748.7763671875,3956.7998046875,3882.630126953125,2569.519287109375,3289.17236328125
N2189,5814.3716,5800.1763,5884.416,5745.1016,5998.913,6073.2534,5949.99658203125,6228.35205078125,5791.72021484375,5404.69091796875,5499.5341796875,5653.31787109375,5571.0556640625,5392.6416015625,5600.58056640625,5637.15966796875,5680.0244140625,5707.3857421875
N2190,3047.662,3448.8887,2909.0322,3031.4287,2835.2834,2532.9873,3076.2333984375,3334.69677734375,2247.42529296875,3111.2265625,2726.537109375,2283.416748046875,3313.213623046875,2977.87451171875,3070.189697265625,2257.41259765625,2785.58251953125,2865.362548828125
N2191,2184.2383,2351.2122,2595.054,2349.5972,2504.6426,2434.5835,2226.9326171875,2485.73583984375,2255.70166015625,2574.849609375,2199.099365234375,2421.290771484375,2530.4111328125,2495.781982421875,2699.906494140625,2368.832763671875,2735.552490234375,2297.978759765625
N2192,2615.1465,2264.433,2147.5134,2346.2085,2588.6035,2430.7273,2618.63671875,2943.96875,2093.608642578125,2209.998046875,2428.943603515625,2303.5185546875,2539.253173828125,2552.4814453125,2820.471923828125,2355.59033203125,2221.195068359375,2591.4736328125
N2193,1733.9072,2461.2058,1812.9998,2313.801,2221.9724,2342.0503,2602.83349609375,2170.556640625,2610.136962890625,2343.4482421875,2513.08203125,1970.50341796875,2263.79541015625,1890.99169921875,2403.776123046875,2542.345703125,2504.552490234375,2555.119873046875
N2194,2909.0513,3014.2832,2948.5566,2872.703,3341.4092,3404.6985,3426.60546875,3525.53466796875,3464.848876953125,3454.97216796875,3536.895751953125,3597.072998046875,3665.9921875,3736.722412109375,3833.62890625,3702.134765625,3554.6171875,3287.64404296875
N2195,6195.8066,6602.044,6858.9517,6244.8086,5590.461,5036.0996,4651.3798828125,4589.791015625,4468.7373046875,5144.66015625,5287.78564453125,5981.455078125,6171.12255859375,6330.06201171875,6616.06005859375,6325.7802734375,5633.53076171875,4996.00390625
N2196,1901.7314,2249.587,2295.9907,2033.6155,1564.3527,1391.2316,1571.218505859375,1591.22412109375,1577.9986572265625,1525.1953125,1647.4395751953125,1711.5430908203125,1843.414306640625,2091.34814453125,2235.723876953125,1952.1029052734375,1412.5577392578125,1420.5479736328125
N2197,2874.8105,3412.1414,2250.3242,3273.2783,4341.1216,3800.795,3825.2421875,3377.302978515625,2965.81982421875,3217.757568359375,3529.5859375,3134.71875,3371.412109375,3319.71728515625,2391.65234375,3156.176025390625,4515.576171875,3264.503662109375
N2198,3432.0337,3563.5325,3329.1995,3265.1704,3482.3113,3317.0146,3714.54638671875,3599.8212890625,3680.890625,3540.35302734375,3096.75341796875,3414.781005859375,3339.068115234375,3329.388427734375,3232.02001953125,3164.751220703125,3117.363037109375,3141.137939453125
N2199,5949.1025,6531.066,6199.8906,5716.61,5598.2905,5552.673,6839.49755859375,5672.0,5721.00439453125,6974.58642578125,5640.06298828125,6269.1171875,6116.3759765625,6503.32666015625,6493.6064453125,5427.6240234375,5906.69921875,5647.5849609375
N2200,3776.246,3276.393,3056.6736,3047.147,2964.6238,3278.645,3463.65771484375,2869.0224609375,3466.57421875,3523.484130859375,2731.468017578125,3482.54638671875,3645.07177734375,3388.249267578125,2570.042724609375,2678.649169921875,2678.066650390625,2663.488037109375
N2201,3826.7334,4695.01,3518.2383,3762.5293,3633.3574,3276.1133,3649.7626953125,3003.3994140625,3417.808837890625,3118.007568359375,3268.7470703125,3328.910400390625,4035.24560546875,4223.552734375,3752.103759765625,3595.042724609375,3566.955810546875,3480.550048828125
N2202,5781.5195,5932.6934,6204.474,5513.4526,5658.987,5362.0894,5848.091796875,5916.51904296875,5526.0859375,5948.07421875,5765.638671875,5848.11083984375,5937.54296875,6462.09521484375,6218.17626953125,5620.767578125,5275.17919921875,5460.978515625
N2203,6462.082,5494.572,4881.538,4437.664,4490.8647,4683.7896,5578.7919921875,5578.7763671875,6677.34326171875,7217.77685546875,6901.23779296875,7096.6806640625,6224.9267578125,6417.39794921875,5196.734375,5038.73486328125,5007.267578125,5214.9375
N2204,8543.109,6653.299,5498.1377,6853.4165,5690.4556,5587.789,6870.81787109375,6169.32177734375,8891.3935546875,9060.3681640625,9512.962890625,10288.2587890625,8022.26171875,7335.80322265625,5936.74072265625,6907.37939453125,5622.1513671875,5381.54248046875
N2205,5215.7773,5684.8545,4868.2666,4638.918,4998.221,5243.1895,5529.21826171875,5476.576171875,5345.3466796875,5223.9462890625,4842.9111328125,4915.3408203125,4892.2265625,5005.59326171875,4934.431640625,4358.541015625,5025.51025390625,4955.95361328125
N2206,3496.5737,4001.9395,3739.3926,3475.843,3722.49,3649.8123,4023.51220703125,3572.934326171875,3752.259033203125,3839.71826171875,3526.529541015625,4035.958984375,3590.352294921875,3942.52880859375,3887.15234375,3486.814208984375,4098.52099609375,3714.443603515625
N2207,1783.794,2182.205,2438.8306,2350.5027,2384.8516,1867.3884,1609.156494140625,1421.6004638671875,1524.8077392578125,1472.3046875,1415.01513671875,1392.7076416015625,1519.3140869140625,2057.902587890625,2118.36376953125,2127.042724609375,1799.10693359375,1649.41552734375
N2208,4616.6343,4674.598,4854.267,4503.358,4264.396,4101.941,4746.12744140625,4608.69140625,4471.8701171875,5032.94189453125,4261.2802734375,4234.70068359375,4873.3017578125,5006.72802734375,5149.26171875,4854.27099609375,4443.7841796875,4543.31494140625
N2209,3217.8853,3067.9478,3295.8357,3412.4656,3357.7847,3732.4248,3616.3837890625,3488.470947265625,3977.3955078125,3485.31298828125,3538.65283203125,3263.378173828125,3260.780029296875,3077.881103515625,3010.2314453125,3581.110595703125,3526.47998046875,3637.30029296875
N2210,5147.769,5149.408,5170.9,5192.844,5235.877,5235.787,5286.94140625,5271.4931640625,5329.388671875,5303.43994140625,5344.35546875,5331.28857421875,5394.82666015625,5401.794921875,5446.2265625,5435.1748046875,5472.87158203125,5467.50439453125
N2211,5991.413,5991.193,6026.1807,6027.819,6083.904,6085.069,6138.4990234375,6148.25,6212.7646484375,6191.9443359375,6239.06201171875,6231.8076171875,6296.9248046875,6290.72998046875,6346.31884765625,6329.15283203125,6405.43994140625,6390.169921875
N2212,7575.3105,7549.9224,7593.4863,7598.971,7664.774,7676.049,7712.1298828125,7733.03466796875,7777.1845703125,7767.697265625,7805.59521484375,7801.87646484375,7871.09375,7833.84765625,7936.6943359375,7903.21435546875,7979.25146484375,7961.53369140625
N2213,5767.5596,5758.682,5776.963,5803.0767,5807.294,5816.9253,5852.7373046875,5848.908203125,5881.1728515625,5888.900390625,5910.79248046875,5895.22900390625,5955.421875,5922.9990234375,5965.7392578125,5926.93701171875,5966.4677734375,5959.54931640625
N2214,6576.0312,6597.087,6655.3276,6680.0444,6764.6123,6769.7344,6865.61572265625,6858.38525390625,6913.9697265625,6922.01171875,7047.201171875,7032.818359375,7151.37451171875,7144.53662109375,7233.236328125,7198.52880859375,7302.29833984375,7268.537109375
N2215,2984.2432,3134.3281,2905.5854,4101.803,3741.5818,4316.714,5286.67333984375,4822.18115234375,4858.0341796875,3705.7138671875,3259.39794921875,2083.282958984375,3654.79638671875,4216.37255859375,3887.02783203125,3304.758056640625,3274.092041015625,4096.12255859375
N2216,7445.1836,7451.012,7494.529,7532.0684,7604.541,7595.7764,7680.89208984375,7696.70361328125,7712.7275390625,7707.802734375,7758.4501953125,7758.49658203125,7835.98828125,7798.5478515625,7836.8388671875,7808.29248046875,7889.361328125,7854.32080078125
N2217,7319.174,7458.8223,7341.826,7533.5596,7873.8804,7620.294,7232.9208984375,7658.96630859375,7241.52587890625,7227.0732421875,7566.0947265625,7550.30419921875,7467.044921875,7033.21728515625,6950.2431640625,7053.40576171875,6943.29931640625,6628.32470703125
N2218,6898.9272,6920.7646,6886.7676,6874.851,6817.916,6848.0054,6783.0869140625,6794.9384765625,6689.71826171875,6720.73974609375,6718.41259765625,6670.27099609375,6663.021484375,6556.38134765625,6608.12255859375,6557.59228515625,6553.66650390625,6590.830078125
N2219,8700.23,8676.94,8740.101,8811.071,9003.0,8995.935,9083.7109375,9059.05078125,9082.79296875,9072.037109375,9190.3583984375,9127.904296875,9246.8056640625,9193.8466796875,9192.193359375,9317.4501953125,9426.6279296875,9365.59375
N2220,5040.0176,5024.3687,5056.655,5075.7153,5130.4976,5141.085,5172.3701171875,5175.58203125,5232.06201171875,5223.5927734375,5258.81494140625,5251.79638671875,5305.85546875,5284.60302734375,5324.2841796875,5302.8994140625,5384.02685546875,5389.23095703125
N2221,6478.1406,6508.3193,6500.1006,6497.227,6574.2153,6569.299,6620.50634765625,6604.41015625,6676.4521484375,6639.71484375,6679.8251953125,6681.7998046875,6748.07080078125,6745.01220703125,6737.80078125,6747.8935546875,6810.49267578125,6759.12353515625
